6746567	और सबसे पहले बात करते हैं पानी की ओडीशा के पूरी तरह से टकराया है चक्रवाती तूफान पानी उड़ीसा में जवाब के साथ भारी बारिश हो रही है आसपास के क्षेत्रों में संचार सेवाएं ठप हो गई है और के आसपास के लोगों को पहले ही सुरक्षित स्थानों पर पहुंचाया जा चुका है कभी रात और बाली आ गया है पहले से ही इस को लेकर जारी किया गया था और पानी के टकराने से पानी के आने से ही तबाही का मंजर देखने को मिल रहा है || लेटेस्ट 1 घंटे के अंदर 1.4 एमएस डिपार्टमेंट में 1 किलोमीटर || तो फिर आपने यहां पर बताया जा रहा है कि क्या इंतजाम किए गए हैं लेकिन सबसे बड़ी बात इसकी रफ्तार आप देख सकते हैं अब तक का सबसे तेज तूफान बताया जा रहा है ना केवल ओडीशा में बल्कि बल्कि वेस्ट बंगाल में भी इसका असर देखने को मिल रहा है वहां पर भी तेज हवाओं के साथ बारिश हो रही है भूस्खलन कई जगह पर हो सकता है और कई जगह पर भूत हो गया है तो जो ओडीशा के लाते हैं वेस्ट बंगाल के लाते हैं यात्रा केला के वहां पर हाई अलर्ट मोड में स्थानीय प्रशासन सहित आला तूफान को पानी नाम दिया क्या इस बार बांग्लादेश के सुझाव पर तूफान का नाम पानी रखा गया और पिछले साल 2018 में बंगाल की खाड़ी से तूफान तितली नाम पाकिस्तान नदियों का नाम देने का चरण 2004 से शुरू हुआ था || भारत के साथ-साथ पाकिस्तान बांग्लादेश श्रीलंका मालदीव में अनुमान और निधि तूफानों के नाम देने का फार्मूला तैयार किया नाम तय किया जाता है उसमें सागर राष्ट्रीय सेना पाकिस्तानी लोग पर एक नाम सुना जाता है || 	
6746609	हिमाचल प्रदेश के सिरमौर में बीजेपी अल्पसंख्यक मोर्चा का सम्मेलन आयोजित किया गया कार्यक्रम में भारी संख्या में लोग शामिल हुए जिसमें मोहम्मद राजबली ने कहा कि सभी अल्पसंख्यकों को प्रधानमंत्री नरेंद्र मोदी के साथ खड़ा होना चाहिए क्योंकि भेजो पर मुस्लिमों के लिए अधिक लाभकारी योजनाएं लेकर आई है वह विधानसभा अध्यक्ष डॉ राजीव बिंदल ने कहा कि आतंकी मसूद को आज जिस प्रकार से आपको बता दें कि उसे अंतरराष्ट्रीय स्तर पर आतंकी घोषित किया गया है जो कि प्रधानमंत्री नरेंद्र मोदी की कूटनीतिक विदेशी योजना के वजह से ही संभव उपाय || उपलब्धि आतंकवाद और पाकिस्तान की तरफ से होने वाले हैं उसके ऊपर मोदी सरकार के मसूद अजहर को घोषित करना है रिमाइंडर लौट करके आना || 	
6746950	सीकर के रींगस इलाके के पास रामपुरा गांव में पिछले 2 माह से ग्रामीण पीने के पानी के लिए परेशान हो रहे हैं ग्रामीणों का आरोप है कि पीने के पानी की समस्या को लेकर ग्राम पंचायत में अनेक बार लिखित में शिकायत दर्ज कराने के बावजूद सरपंच एवं अन्य प्रशासनिक अधिकारियों के द्वारा समस्या पर कोई ध्यान नहीं दिया जा रहा है जिसके चलते इस गर्मी के मौसम में लोगों को मजबूर है पानी के टैंकरों का सहारा लेना पड़ रहा है वहीं ग्रामीणों की समस्या का निजी टैंकर वाले भी फायदा उठा रहे हैं और अपनी मनमर्जी के पैसे वसूल रहे हैं वहीं ग्रामीणों ने चेतावनी दी कि अगर ग्राम पंचायत द्वारा समय रहते समस्या का स्थाई समाधान नहीं किया गया तो उग्र आंदोलन किया जाए प्ले बाजार || रितेश सिंगल फेस की मोटर सिंगल फेस से पूरा गांव पानी की पूर्ति कम से कम 20 25 गर्म पानी नीचे जाता है बाकी ऊपर किसी का एक बूंद पानी जनजाति सबसे ज्यादा दिक्कत इतना बड़ा गांव है उस गांव का देवेंद्र पंचायत से बोला पंचायत वाले गांव के ऑपरेशन का पानी टंकर मंगवा दे || 	
6746984	सीबीएसई ने गुरुवार को इंटरमीडिएट के सभी जोन के नतीजे घोषित कर दिए हैं जिसके बाद कुल मिलाकर 83.4% बच्चे पास हुए हैं आपको बता दें सीबीएसई 12वीं में कुल 1300000 छात्रों ने परीक्षा दी थी अगर बात करें छात्र छात्राओं की संख्या की तो कुल मिलाकर छात्रों की संख्या 748498 थी जबकि 538861 छात्राओं ने परीक्षा दी थी जानकारी के लिए आपको बता दें कुल मिलाकर 83.4% बच्चे पास हुए अगर बात मेरठ की करें तो भारत में तीसरे नंबर की पोजीशन मेरठ की दो छात्राओं वंशिका और दिव्या ने हासिल की है आपको बता दें भारत में कुल मिलाकर 15 बच्चों ने टॉप किया है जिसमें मेरठ की ही दो छात्राएं शामिल है जिसने वंशिका और दिव्या ने 500 में से 497 अंक लाकर भारत में तीसरी पोजीशन हासिल की है जब दोनों छात्राओं से बात की गई तो उनका कहना || परीक्षण से ही हमने इस पोजीशन को हासिल किया है और जीवन में कामयाब होना ही अपना मकसद बताया उनके इस कॉपर नतीजे से उनके माता-पिता भी काफी उत्साहित होते हुए नजर आए जिनका कहना है कि हमें उम्मीद नहीं थी कि हमारी बेटियां देश में नाम रोशन करेंगे हमें आगे भी उम्मीद है कि हमारी बेटियां आज के दौर में कुछ नया कर सकती है || 	
6747027	मध्यप्रदेश के हरदा विधायक व पूर्व मंत्री कमल पटेल के पराठे सुदीप पटेल की गिरफ्तारी पर एसपी ने ₹10000 का इनाम घोषित किया है कांग्रेस नेता सुखराम बावरी ने 1 दिन पहले एफ आई आर दर्ज कराई थी कि फेसबुक पर पोस्ट डालने को लेकर सुदीप पटेल ने उन्हें जान से मारने की धमकी दी जिस पर पुलिस ने सुदीप पर केस दर्ज किया था पुलिस ने सुदीप की गिरफ्तारी के लिए कई जगह दबिश दी लेकिन वह नहीं मिला इसके लिए उनकी गिरफ्तारी पर ₹10000 का इनाम घोषित किया गया है आरोपी गिरफ्त से बाहर है जिन की सघनता से तलाश की जा रही है सभी जगह जो टीमें भेजी गई उत्तर जल्द से जल्द गिरफ्तार कर लिया जाएगा एमपी गिरफ्तारी हेतु नाम की भी घोषणा की गई है ₹10000 के इनाम की घोषणा की गई कि जो भी व्यक्ति की गिरफ्तारी में सहयोग करेगा अनावश्यक वही दलित सामाजिक || ने चेतावनी दी है कि यदि 3 दिन में सुदीप पटेल की गिरफ्तारी नहीं होती है तो वह आंदोलन करने पर मजबूर होंगे बता दें कि सुखराम बामने ने फेसबुक पर विधायक कमल पटेल की पत्नी का कर्ज माफ होने पर एक पोस्ट लिखा था जिसके बाद यह विवाद शुरू हुआ इस खबर में फिलहाल इतना है || 	
6747118	सारे जहां पर रुपिंदर हांडा के द्वारा प्रचार किया जाएगा उनके द्वारा मां का द्वारा किया जाएगा कई गांव में जाने के जाकर प्रचार करेंगे तपेंद्र गुड्डा और जनता से वोट की अपील की जाएगी आपको बता दें रोहतक में कांटे की टक्कर है कांग्रेस के प्रत्याशी दीपेंद्र हुड्डा लगातार तैयारियों में है जनता से वोट की अपील की जा रखी है क्योंकि देखा जाए तो कड़ा मुकाबला देखने को मिल रहा है राजनीतिक दल तैयारियों में जुटे हुए हैं और अपने अपने प्रत्याशी के लिए वोट की अपील जनता से की जा रखी गई बाद में भी जनता से किए जा रहे हैं और कई दावे करती थी नजर आ रहे हैं सभी राजनीतिक दल देखना दिलचस्प होगा कि आखिर इस कड़े मुकाबले में कांटे की टक्कर में जीत किस को मिलती है 23 मई को नशे से साफ करेंगे आपकी मेहनत रंग लाई है लेकिन चुनावी दौर से खिंच जाएं तो दिखाता तैयारियों में जुटे हैं तो कांग्रेस के प्रत्याशी दीपेंद्र हुड्डा भी पूरी तरह से तैयारियों में जुटे हैं और हालांकि जीत के दावे करते भी नजर आ रहे हैं आज उनके दो || 	
6747254	513 फेक न्यूज़ वेबसाइट है भारत में वापसी की झूठ फैलाने के लिए मेरे देश में 500 से अधिक वेबसाइट है ना यह हालत है लेकिन पिछले कुछ चार-पांच सालों से यह इस बात को लेकर ज्यादा चर्चा होने लगी हमारे यहां की ||  प्रेस की स्वतंत्रता के मामले में हमारी रैंकिंग क्यों इतनी नीचे है ना लेकिन उसका असर पढ़ नहीं रहा है आप खासकर इन चुनावों में देखने हैं तो किस तरह से आप विपक्ष को स्पेस नहीं दिया जा रहा है पूरी कोशिश की जा रही है कि कुछ ऐसा हो जाए इससे सिर्फ बीजेपी की तरफ से झंडा फैला है जब अखबारों के हेड लाइन देख लीजिए आप अखबारों के हिंदी अखबारों के पन्ने निकालिए 12 को अगर आप छोड़ भी दे दो तो आप देखेंगे कि उसमें विपक्ष को गायब कर दिया गया है हमने 1 दिन एक बहुत बड़े अखबार को देखा जिंदगी में रिसर्च कर रहा हूं कि पूरे पन्ने में एक पार्टी के बीजेपी के नेताओं के पूरे फालतू बयान को भी हेड लाइन बना कर डाला गया है चौड़ा किया गया है और उसमें सिर्फ विपक्ष का एक बयान है तो राहुल गांधी को इतने छोटे से खतरे में है किसी किनारे में तो आप क्या कर रहे हैं लगातार कि विपक्ष के आप फालतू बयानों को तो ||  लेकिन उनकी रैली में क्या हो रहा है विपक्ष का क्या पक्ष है वह आप जनता तक नहीं पहुंचने दे रहे हैं जनता को दोनों को सुनना चाहिए दोनों की बातों को अपनाते करें जिसके लिए भी तय करेगा मोदी के लिए तय करें या किसी की लेते हैं करें लेकिन अखबार और न्यूज़ चैनल जो है हमारे देश में वह बीजेपी के लिए तय कर रहे हैं यह जी प्रधानमंत्री का इंटरव्यू करा रहे हैं अक्षय कुमार से नरेंद्र ने बनाया था 2014 में उसी का वीडियो वर्जन बना दिया क्या खेलते थे कहां क्या काम करती थी इसका भी चुनाव में हम को क्या लेना देना है क्या विपक्षी नेताओं काभी ऐसा बनाएंगे हमे मालूम नहीं है किस चैनल में उनकी रिकॉर्डिंग की उसका फंड कहां से आया किसने एडिटिंग की कहां हुई एडिटिंग अमेरिका में हुई या कनाडा में हुई कहां से बनकर आई है वह प्रोग्राम उसको यह नई रिलीज करती है सारे चैनल दिखाते हैं इसका मतलब है कि यहां तो कोई फ्रीडम है नहीं तो इसका क्या प्रचार पत्र ||  अपने दम पर बोल रहे हैं बाकी जो बिजनेस कर रहे हैं उनका क्या है उनसे क्यों नहीं सवाल पूछा जा रहा है उसे कोई सवाल पूछ नहीं रहा है तो यह ठीक बात नहीं है इसीलिए मैंने कहा है कि जनता को इस चुनाव में न्यूज़ चैनल नहीं देखना चाहिए जब उसको सभी पक्ष देखने का मौका नहीं मिल रहा है एक ही पक्ष को बार बार देखना है तो माल लेकर वही पक्षी दुनिया में जन्मजात आजीवन श्रेष्ठ है उसमें कुछ जानने के लिए तो बचानी है ना तू क्यों अखबार पढ़ रही है क्या उसमें सारी बातें बताई गई हैं उनकी सफाई की जा रही है ताकि एक पार्टी का एजेंडा क्या है तो उसमें तो प्रश्न ही नहीं है भारत में प्रेस हो तब तो प्रेस स्वतंत्रता की बात करें वह तो सारे एंकर न्यूज़ एंकर महासचिव बन गए हैं बीजेपी के ||  भेष बदलकर भाषा बदल कि वह दिखा रहे हैं तो उसे थोड़ी हो जाएगा पर क्या दिखा रहे हैं आप उसका पूरा रिसर्च कॉलेज आपको पता चल जाएगा || 	
6747238	वर्ल्ड प्रेस फ्रीडम डे के दिन बात करने पर बात शुरू कर दे भाई यह जानते क्या है वर्ल्ड प्रेस फ्रीडम डे के मायने भारत में कहीं भी किसी भी देश में प्रेस की अपनी एक पहचान है मीडिया के अपनी पहचान है उसकी उसकी ऑटोनोमी उसकी आजादी ही उसकी पहचान है सबसे बड़ी बात यह और जहां भी मीडिया आजाद होता है तो वहां पर लोकतंत्र और हमारे देश में लोकतंत्र है लोकतंत्र है उसमें फलता फूलता है क्योंकि मीडिया को हमारे लोकतंत्र में भी बताया गया चौथा खंबा || और चौथे खंभे के तौर पर बंद पिलर्स आफ डेमोक्रेसी मीडिया का एक अहम रोल होता है कि समाज में जो घट रहा है ||  जो उसके चारों और हो रहा है उसकी सच्चाई पेश करें लोगों के सामने ||  क्योंकि आपने देखा होगा कि समाज अलग-अलग तरीकों से रिजेक्ट करता है किसी भी स्थिति में चाहे वह पॉलीटिकल स्थिति हो सामाजिक स्थिति हो सच और झूठ का फासला तय करना पड़ता है लोगों को ही सच जानना पड़ता है इस सच और झूठ के पास ले को तय करने में मीडिया का एक बहुत ही अहम रोल है सच्चाई दर्शाना मीडिया का रोल है जो शायद जो लोकतंत्र में चुनी हुई सरकार होती हैं वह जो सच्चाई दबाना चाहती हैं ||  मीडिया का काम है जो सच्चाई को सामने लाएं ताकि जो सच है और जो सही है वह पब्लिक को जानने का हक है उसे वह और उस आ जाना चाहिए इसलिए मीडिया का रोल मीडिया की आजादी और भी महत्वपूर्ण हो जाती है ताकि वह किसी बिना किसी दबाव के ||  वह अपना रोल ढंग से अदा करता है मीडिया ||  तू सबसे महत्वपूर्ण है मीडिया की आजादी और उस पर कहीं ना कहीं से आज के माहौल में तो और भी उसकी आजादी पर कहीं ना कहीं से वार को चोट पहुंचाने का काम चल रहा है और आजकल आप देख रहे हैं कि फेक न्यूज़ का विचलन निकल पड़ा है फेक न्यूज़ क्या है फेक न्यूज़ वह है जो कि जब दरअसल पब्लिक डोमेन में नहीं आनी चाहिए वह जो कि गलत है या कोई हमको गलत न्यूज़ देने की कोशिश कर रहा है जानबूझकर की की जा रही है ताकि लोगों को सही बात बताने लगे और बरगला कर रखा जाए तो यह पूरी 10 के पीछे काम करती है और उसके पीछे उसके राजनीतिक मकसद भी हो सकते हैं और उसके दूसरे मकसद भी हो सकते हैं इसलिए ठीक भी उससे लड़ना आज के देश में और आज के माहौल में एक न्यूज़ एक बहुत बड़ी समस्या एडिशन मीडिया के सामने खड़ी हो गई है और खास तौर पर आप जबकि ||  हम डिजिटल मीडिया की ओर बहुत आगे बढ़ चुके हैं और डिजिटल मीडिया की अब ऐसा लग रहा है यही आगे का मीडिया जो है डिजिटल वर्ल्ड पर ही हमारे हाथ में मोबाइल कि हमारा मीडिया होगा और आजकल और भी खासतौर पर जब हर एक्सएक्स हर एक नागरिक जो है एक्सएक्स इंजन लेस बन चुका है तो || 	
6747307	अभी थोड़ी देर पहले उन्होंने कहा कि कांग्रेस 2022 और कम से कम || अरिजीत करके आ रहा है तो मेरा कोई सपना नहीं कि मैं प्रधानमंत्री बनाने के लिए प्रधानमंत्री मुख्यमंत्री || 	
6747252	फॉक्स जुड़ी किसी भी छोटी है बढ़िया पेट के लिए सब्सक्राइब करें पोषक और साथ ही किसी भी नोटिफिकेशन को पाने के लिए बैल आइकन को दबाना ना भूले ||  बैटिंग इसलिए लिया क्योंकि हम मुझे पर हम जीतने वाले इस साल यहां पर कंडीशन ऐसे रहे हैं कि आप कभी बोल सेकंड हाफ में स्पिन होने लगता है जिसकी वजह से पिच पर मच्छर अगर होता है तो उस पर लोग ज्यादा गेम में आ जाते हैं जो मियां बीवी के साथ देखा जब हम आरसीबी के साथ यहां पर खेले 170 ही चेंज कर दे टॉप स्कोरर फॉर 6am ने स्ट्रगल किया वह चेंज करने में हमें पता है लास्ट में हुआ हमने जाकर चेक किया तो ऐसी सिचुएशन में हमने डिसाइड किया था कि इंपॉर्टेंट मैच है तो बैटिंग करके रन बनाएंगे रन बोर्ड पर डालेंगे और फिर डिफरेंट करेंगे क्योंकि आप मुझे हमें पता है हमारी बॉलिंग अच्छी है डिफरेंट कर सकते ||  सीएसके की भी सामने अपने 170 यहां पर डिपेंड दिया था और आज 160 ऑल मोस्ट डिफरेंट कर दिया था उसमें चला गया और अच्छी अच्छी बोल गई तभी जाकर 160 रानी इतने इतना बड़ा नहीं था रन बन सकते थे पर हमने बोली मच्छी करी हो इसलिए वह कॉन्फिडेंस को लेकर ही डिसीजन लिया की पहले बैटिंग बना दे रंग पर डालते हैं उनके उनकी जो बैटिंग है वह 2 प्लेयर जाने के बाद ||  ज्यादा मैच खेले नहीं है बाकी लोग तो वह हमारे 1 दिन में भी था कि उनके बैटिंग होठों पर प्रेशर डालने एक्सपीरियंस थोड़ा सा मिलेंगे उनके बैटिंग ऑर्डर में तो भले हम 140 150 जो भी रन बना दे वह उनके लिए होगा चेंज करने के लिए ||  नचन ऑप्शन वी आर वेरी मच ओपन विद्यालय ऑप्शन यूनियन बैंक वेयर एथेनिक प्लीज पिकअप द कॉल टोन मैंडेटेड प्रोबेबली अराउंड फुट और 15 वनडे स्कोर 20 रन मैक्सिमम नंबर ऑफ टाइम सो वे वांट आई वांट टो फॉरगेट दिस लोकेशन ऑफ द ऑफिशियल व्हाट यू आर लाइक वीवो v12 एक्साइड बैट्री वांट टू हैव द एडवांटेज आफ एयर क्वालिटी अटैक्ड इनोवेटिव चेंजर प्लान अकॉर्डिंग्ली ||  शो कॉज नोटिस दिया व्हेन विल डिसाइड बैटिंग ऑर्डर पॉलिटेक्निक सिविल लाइन बट एनीवेयर एनी गिवन स्टेज || 	
6747359	आए दिन कहीं न कहीं आतंकी हमला होता था भाई और बहनों बीते 5 वर्ष में इस तरह के धमाकों की खबर आनी बंद हो गई है लेकिन इसका अर्थ यह नहीं है कि आतंकी खत्म हो गए हैं आतंकी फैक्ट्रियां तो हमारे पड़ोस में अभी भी चल रही है और वहां पर एक ही उपयोग है आतंकवाद सपोर्ट करना आतंकवादियों का सपोर्ट करना हमारे पड़ोस में यही कारोबार चलता है आतंकी देश में एक कमजोर सरकार के इंतजार में है || यह मौके की ताक में बैठे हैं इसलिए जैसे सड़कों पर लिखा रहता है ||  जब हम टेढ़ी-मेढ़ी सड़क पर जाते हैं ना तो लिखा रहता है सावधानी हटी दुर्घटना घटी भाइयों बहनों यह आतंकवाद का खेल भी ऐसा ही है सावधानी हटी नहीं कि मौत का बुलावा आया नहीं साथियों यह बात इसलिए भी अहम है क्योंकि सपना हो बसपा हो कांग्रेस हो कोई भी महान मिलावटी हो यह आतंक पर नरमी का इनका पुराना रिकॉर्ड रहा है हमारी सुरक्षा एजेंसियां ||  आतंक के मददगार को पकड़ती थी और यह वोट के लिए उनको छोड़ देते थे ||  आज सभी महा मिलावटी फिर से केंद्र में एक मजबूर सरकार बनाने की फिराक में है लेकिन आपको पूरी तरह से चौकन्ना रहना है भाई और बहनों हम एक नए हिंदुस्तान के रास्ते पर चल पड़े हैं ||  जो छोड़ता नहीं है ||  लेकिन कोई छोड़ेगा तो छोड़ता भी नहीं खतरा सीमा के भीतर हो या फिर आ सीमापार यह नया हिंदुस्तान घर में घुस कर मारेगा ||  गोली का जवाब गोली से देगा आर्य हम बोलते नहीं है ||  जवान की उंगली बोलती है || 	
6747397	उड़ीसा कितना से टकराया फोन तूफान पूरी समेत कई इलाकों में हो रही है भारी भारी तूफान के कारण 175 किलोमीटर की रफ्तार से चल रही है और इसमें 11 लोग सुरक्षित जगह पर है 1100000 लोग तरफ से लगा पर पहुंचाए गए तूफान के कारण बंगाल झारखंड आंध्र में भी अलर्ट जारी होंगे पीएम मोदी और राजस्थान के साथ एमपी में राहुल गांधी करेंगे प्रचार समिति में स्मृति ईरानी के लिए वोट मांगेंगे अमिता निरहुआ भी करेंगे प्रचार बीएसपी उम्मीदवार और पत्नी पूनम तेरा के प्रचार में पहुंचेंगे शत्रुघ्न सिन्हा बेटी भी होंगी शामिल || जीतू की बेटी और इस वीडियो की पसंद आने पर || 	
6747362	मेरठ में बदमाशों के बीच हुई मुठभेड़ में दो बदमाश गोली लगने से घायल हो गए जबकि पुलिस ने 3 बदमाशों को गिरफ्तार कर लिया पुलिस ने घायल बदमाशों को जिला चिकित्सालय में भर्ती कराया है पुलिस की जानकारी के मुताबिक बदमाश पर लूट के दर्जनों मुकदमे दर्ज मामला मेरठ के ब्रहमपुरी सरस्वती लोक का है जहां पुलिस ने चेकिंग दौरान एक बाइक पर तीन सवाल युवकों को रुकने का इशारा किया तो उन्होंने पुलिस पर फायरिंग कर दी पुलिस की जवाबी फायरिंग में दो बदमाशों के पैर में गोली लग गई इस दौरान बदमाशों का एक साथी भागने लगा जिस को पुलिस ने घेराबंदी कर गिरफ्तार कर लिया और घायल बदमाश को उपचार के लिए जिला अस्पताल भेज दिया पूछताछ में पता चला कि घायल बदमाशों के नाम साथ नदीम और मोनू है तीनों बदमाश शातिर किस्म के अपराधी है जो मेरठ जनपद और आसपास के जिलों में कई लूट की वारदात को अंजाम दे चुके हैं रूटीन चेकिंग तो यहां बाईपास से सरस्वती लोक कॉलोनी से 3 लोग एक मोटरसाइकिल के संदिग्ध अवस्था में बड़ी तेजी से घर क्यों निकाल रहे थे पुलिस द्वारा || मुड़ कर वापस बोलो जवाबी कार्रवाई में दो बदमाशों को पैर में गोली लगी थी वहां से भाग रहा था उसको दौड़ा कर पकड़ लिया गया बाकी का क्या करें लिखा है यह सारी चीजें भी विषय जानकारी होगी आपको अवगत कराया जाएगा उनके पास से तीन मोबाइल 3 कंट्री में इनके पास से मानसून की जानकारी || 	
6747370	हरदोई से बड़ी जानकारी समय मिल रही है सड़क हादसा हुआ है यूपी के हरदोई में और 5 लोगों की जान चली गई है भीषण सड़क हादसे में ट्रॉली के अनियंत्रित होने से दर्शन हादसा हुआ है ट्रॉली अनियंत्रित हुई पलटने के कारण 5 लोगों की मौत हो गई जबकि 7 से में 23 लोग घायल हुए हैं फिलहाल घायलों का इलाज चल रहा है अस्पताल में हरदोई से एक बड़ी जानकारी सभी आ रही है उत्तर प्रदेश के हरदोई में कॉल आने की वजह से पांच लोगों की मौत की खबर आ रही है और सिर्फ 23 लोग घायल हुए जिनका इलाज चल रहा है || 	
6747348	जो भाषाओं में नाम दे दिया पुरातन काल से ही चलता चला राम-राम तो पुरातन काल कीजिए यह तो बाद में प्राप्त हुई ||  पढ़ाई करते हो और का कंप्यूटर प्रिंटिंग मेरा भी चल रहा है और जो मेरे कि मेरा व्यापार बाकी कंप्यूटर प्रिंटिंग वीडियो ग्राफी फोटोग्राफी इन चार फिल्मों में मैं काम करता हूं कंप्लीट वाला ड्रोन उड़ा देते हैं तुम कितने बहादुर रहती हो ||  बनते हैं और बच्चे बनते ही रहते हैं और टूटने के लिए बनते हैं जो कि सच्चाई है आज में 500 के नोट डाली है आप इस चौराहे चौराहे तक ना गाड़ी कागज गाड़ी पकड़ के चला जाऊंगा यह तो मतलब मेरे मेरे साथ मेरे पास गाड़ी नहीं मैंने किसी बोला कागज नहीं चल रहा होगा देखा जाएगा यह हुई मतलब स्थिति के बाद लेकिन चीजों में सुधार तब हो सकता है जब हम आप यह सारे लोग मिलकर प्रयास करेंगे इन चीजों से तभी छुटकारा मिल सकता है ना अकेला ||  इतना करप्शन फैल चुका है सबकी पोल होती है ||  कोई करेक्शन देखो हर जगह है ऐसी कोई जगह नहीं है मैंने पिछले साल चुनाव काम किया उसके पास कराने के लिए बाबू पैसा देना पड़ा मतलब उपचुनाव में वीडियो ग्राफी का मैंने काम किया चुनाव में पहला चुनाव किया पेमेंट उसके डेढ़ साल बाद रिलीज़ हुआ काम किया एक लाख काबिल बना दे कितनी बार मैंने काम नहीं किया कि मना कर दिया || 	
6747457	वाराणसी जीआरपी पुलिस ने एक अभियुक्त को 5 मोबाइल के साथ गिरफ्तार किया है दरअसल सिटी पुलिस अधीक्षक उमाशंकर सिंह रेलवे बलिया के नेतृत्व में सिटी जीआरपी चौकी प्रभारी कमलेश कुमार यादव जितेंद्र सिंह भुवनेश पटेल रेलवे स्टेशन पर चेकिंग अभियान चला रखा था इसी दौरान यात्रा बीर बाबा मंदिर के पास एक संदिग्ध व्यक्ति इम्तियाज अहमद लंबू सेट को गिरफ्तार किया गया जिसके बाद इम्तियाज से चौकी लाकर पूछताछ की गई और तलाशी के दौरान विभिन्न कंपनियों के पांच चोरी के मोबाइल बरामद किए गए पुलिस ने बताया कि आरोपी के खिलाफ पहले से ही आपराधिक मुकदमा पंजीकृत हैं और फिलहाल जीआरपी पुलिस ने चोरी के मोबाइल का मुकदमा पंजीकृत कर जेल भेज दिया है पुलिस अधीक्षक द्वारा चलाए जा रहे अपराध || आतंकवादी घटना की डिस्ट्रिक्ट स्पेशल चेकिंग अभियान के टाइम टेबल रेलवे स्टेशन वाराणसी सिटी पर पेठा 9342 मौजूद थे के मुखबिर की सूचना मिली कि एक ||  मोबाइल में को गिरफ्तार किया ||  ऑफिस के पास के विभिन्न कंपनियों की ||  5 मोबाइल बरामद || 	
